commit;file;commits;linesAdded;linesDeleted;authors;minorAuthors;majorAuthors;authorOwnership;bugs;refactorings
8e9792530d3207244eea8cc081520294558d1234;protocol/src/main/java/org/apache/abdera/protocol/EntityTag.java;4;171;1;1;0;1;1.0;1;0
3c52d23c440751800f5095b73dca51d884ed90b9;client/src/main/java/org/apache/abdera/protocol/client/cache/CachedResponseBase.java;2;1;2;1;0;1;1.0;0;1
0759091b0f9667414ae14d58f3c9c8f1518b9bed;client/src/main/java/org/apache/abdera/protocol/client/CommonsClient.java;20;248;25;1;0;1;1.0;4;2
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/ChainableBitSet.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/ByteArrayCodepointIterator.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/CharArrayCodepointIterator.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/CharBufferCodepointIterator.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/CharSequenceCodepointIterator.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/CharUtils.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/CodepointIterator.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/DynamicPushbackInputStream.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/FilterCodepointIterator.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/InvalidCharacterException.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/PeekAheadInputStream.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/ReadWriteByteChannel.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/RestrictedCodepointIterator.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/io/RewindableInputStream.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/AbstractScheme.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/Constants.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/DefaultScheme.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/Escaping.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/HttpScheme.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/HttpsScheme.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/IDNA.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/IRI.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/IRISyntaxException.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/Nameprep.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/NameprepCodepointIterator.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/Punycode.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/Scheme.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/iri/SchemeRegistry.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/lang/InvalidLangTagSyntax.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/lang/Lang.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/unicode/Normalizer.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/main/java/org/apache/abdera/g14n/unicode/UnicodeCharacterDatabase.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/test/java/org/apache/abdera/g14n/test/iri/TestBase.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/test/java/org/apache/abdera/g14n/test/iri/TestIDNA.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/test/java/org/apache/abdera/g14n/test/iri/TestIRI.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/test/java/org/apache/abdera/g14n/test/iri/TestLang.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/test/java/org/apache/abdera/g14n/test/iri/TestNFKC.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/test/java/org/apache/abdera/g14n/test/iri/TestNameprep.java;0;0;0;0;0;0;0.0;0;0
d37f22a9faf84461be1ca4e7f831b381f9008d54;dependencies/g14n/src/test/java/org/apache/abdera/g14n/test/iri/TestPunycode.java;0;0;0;0;0;0;0.0;0;0
a2b4f1989c4afbeb5cb14537214e59012ce5a681;extensions/src/main/java/org/apache/abdera/ext/opensearch/OpenSearchConstants.java;0;0;0;0;0;0;0.0;0;0
a2b4f1989c4afbeb5cb14537214e59012ce5a681;extensions/src/main/java/org/apache/abdera/ext/opensearch/TotalResults.java;0;0;0;0;0;0;0.0;0;0
a2b4f1989c4afbeb5cb14537214e59012ce5a681;extensions/src/test/java/org/apache/abdera/test/ext/opensearch/OpenSearchTest.java;0;0;0;0;0;0;0.0;0;0
a2b4f1989c4afbeb5cb14537214e59012ce5a681;extensions/src/main/java/org/apache/abdera/ext/opensearch/impl/FOMTotalResults.java;0;0;0;0;0;0;0.0;0;0
a2b4f1989c4afbeb5cb14537214e59012ce5a681;extensions/src/main/java/org/apache/abdera/ext/opensearch/impl/FOMItemsPerPage.java;0;0;0;0;0;0;0.0;0;0
a2b4f1989c4afbeb5cb14537214e59012ce5a681;extensions/src/main/java/org/apache/abdera/ext/opensearch/impl/FOMStartIndex.java;0;0;0;0;0;0;0.0;0;0
a2b4f1989c4afbeb5cb14537214e59012ce5a681;extensions/src/main/java/org/apache/abdera/ext/opensearch/ItemsPerPage.java;0;0;0;0;0;0;0.0;0;0
a2b4f1989c4afbeb5cb14537214e59012ce5a681;extensions/src/main/java/org/apache/abdera/ext/opensearch/StartIndex.java;0;0;0;0;0;0;0.0;0;0
adb2c619bf7fff2f153e46cf3de4ef79aa7f4590;extensions/src/main/java/org/apache/abdera/ext/features/Feature.java;1;89;0;1;0;1;1.0;0;0
192bb3c12bdfdf92dd589076f36310d080b3412a;dependencies/i18n/src/test/java/org/apache/abdera/i18n/test/iri/TestSuite.java;0;0;0;0;0;0;0.0;0;0
d7f3e9a935b9cd20a47adcd5b23e857fed626ce9;protocol/src/main/java/org/apache/abdera/protocol/util/EncodingUtil.java;10;102;18;1;0;1;1.0;1;0
40d4a7116cfae2b171f7206e619c0129bc94d511;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMExtensionIterator.java;0;0;0;0;0;0;0.0;0;0
40d4a7116cfae2b171f7206e619c0129bc94d511;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMList.java;0;0;0;0;0;0;0.0;0;0
bc87dc1e6985ea34e5565c422ba6a81d0536f139;parser/src/main/java/org/apache/abdera/parser/stax/FOMDocument.java;3;150;1;1;0;1;1.0;1;1
40d4a7116cfae2b171f7206e619c0129bc94d511;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMHelper.java;0;0;0;0;0;0;0.0;0;0
40d4a7116cfae2b171f7206e619c0129bc94d511;parser/src/main/java/org/apache/abdera/parser/stax/FOMElement.java;8;572;14;1;0;1;1.0;3;1
40d4a7116cfae2b171f7206e619c0129bc94d511;parser/src/main/java/org/apache/abdera/parser/stax/FOMWorkspace.java;2;135;0;1;0;1;1.0;1;1
40d4a7116cfae2b171f7206e619c0129bc94d511;parser/src/main/java/org/apache/abdera/parser/stax/FOMIRI.java;2;109;0;1;0;1;1.0;1;1
c4838bcf2397f78e35ca4d3a28cbe60a907fefec;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMElementIterator.java;0;0;0;0;0;0;0.0;0;1
c4838bcf2397f78e35ca4d3a28cbe60a907fefec;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMSniffingInputStream.java;0;0;0;0;0;0;0.0;0;1
c4838bcf2397f78e35ca4d3a28cbe60a907fefec;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMLinkIterator.java;0;0;0;0;0;0;0.0;0;1
b5a60dd947bbe93b5392c881a669b0d8c51e914e;parser/src/main/java/org/apache/abdera/parser/stax/FOMContent.java;11;330;8;1;0;1;1.0;2;2
c2c978d9e3693bb428015b3a6db119ec517fe632;core/src/main/java/org/apache/abdera/util/EntityTag.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/XML.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/JSONStringer.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/XMLTokener.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/JSONArray.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/HTTP.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/Cookie.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/JSONException.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/Test.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/JSONString.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/JSONObject.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/CDL.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/JSONTokener.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/HTTPTokener.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/CookieList.java;0;0;0;0;0;0;0.0;0;0
d7a7132458530e34736509cd6c6b300d55d822e2;dependencies/src/main/java/org/json/JSONWriter.java;0;0;0;0;0;0;0.0;0;1
54d508c6f6a76830d3463e19c407588f19842958;parser/src/main/java/org/apache/abdera/parser/stax/FOMExtensibleElement.java;13;203;14;1;0;1;1.0;3;0
eef86596bc915b9a7fed15e59b0de0acb616ae1f;parser/src/main/java/org/apache/abdera/parser/stax/FOMFactory.java;29;1549;162;2;0;2;0.9310344827586207;7;6
ed7ca3b6b32ac900eb06077d7ed87fdb6877cb38;parser/src/main/java/org/apache/abdera/parser/stax/util/PeekAheadInputStream.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/XMLTokener.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/CDL.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/JSONTokener.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/Test.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/HTTPTokener.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/JSONArray.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/XML.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/JSONString.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/JSONException.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/JSONStringer.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/JSONObject.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/HTTP.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/Cookie.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/CookieList.java;0;0;0;0;0;0;0.0;0;0
18144fab5a21b9dbd88c0e88bd025d1af6e825bd;dependencies/json/src/main/java/org/json/JSONWriter.java;0;0;0;0;0;0;0.0;0;0
57ea74817e580822b395b9e178122a60b920169b;server/src/main/java/org/apache/abdera/server/cache/CachePolicy.java;0;0;0;0;0;0;0.0;0;0
ce7413a5fee0bc092c434aec65ab61072db79882;protocol/src/main/java/org/apache/abdera/protocol/util/EncodingUtil.java;11;111;19;1;0;1;1.0;2;1
090c1406f940871354199adba8bc9ba1c9c69df0;parser/src/main/java/org/apache/abdera/parser/stax/FOMEntry.java;33;1320;228;2;1;1;0.9696969696969697;11;3
ebe1bd5046536eaf55f7bef9ba601c7c4f14681d;extensions/src/test/java/org/apache/abdera/test/ext/TestSuite.java;0;0;0;0;0;0;0.0;0;1
90bb3bcc81742c0d80648e77c67934ea5c60b8ac;client/src/main/java/org/apache/abdera/protocol/util/CachingInputStream.java;0;0;0;0;0;0;0.0;0;0
90bb3bcc81742c0d80648e77c67934ea5c60b8ac;client/src/main/java/org/apache/abdera/protocol/client/ClientException.java;0;0;0;0;0;0;0.0;0;0
ff8dc33ecb7db20643cf1283462e39f3f167f4ba;client/src/main/java/org/apache/abdera/protocol/util/ExtensionMethod.java;0;0;0;0;0;0;0.0;0;1
ae4de32bf06965874a256b2aea032342175e13ab;security/src/main/java/org/apache/abdera/security/util/DHContext.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;security/src/main/java/org/apache/abdera/security/util/servlet/AbstractEncryptedResponseFilter.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;security/src/main/java/org/apache/abdera/security/util/servlet/BCEncryptedResponseFilter.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;security/src/main/java/org/apache/abdera/security/util/servlet/DHEncryptedResponseFilter.java;1;136;0;1;0;1;1.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;security/src/main/java/org/apache/abdera/security/util/servlet/SecurityFilter.java;4;197;2;1;0;1;1.0;2;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/Provider.java;1;2;0;1;0;1;1.0;0;1
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/RequestContext.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/RequestHandler.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/ResponseContext.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/Target.java;1;1;1;1;0;1;1.0;0;1
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/TargetType.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractProvider.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractResponseContext.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractServiceContext.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractSingletonProviderManager.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/impl/HttpServletRequestContext.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/impl/RegexTargetResolver.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/impl/SimpleSubjectResolver.java;0;0;0;0;0;0;0.0;0;0
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/servlet/AbderaServlet.java;8;35;14;2;0;2;0.875;1;4
ae4de32bf06965874a256b2aea032342175e13ab;server/src/main/java/org/apache/abdera/protocol/server/servlet/MethodOverrideFilter.java;2;94;1;1;0;1;1.0;0;0
0107c5be5a3eb250c864c42fc8197a49f8d0aa95;security/src/main/java/org/apache/abdera/security/util/servlet/DHEncryptedRequestFilter.java;1;95;0;1;0;1;1.0;0;0
10039c5c2e555f1511380825092d7092feef0eff;client/src/test/java/org/apache/abdera/test/client/app/AppTest.java;15;491;11;3;0;3;0.8;7;1
10039c5c2e555f1511380825092d7092feef0eff;client/src/test/java/org/apache/abdera/test/client/cache/CacheTest.java;8;216;22;2;0;2;0.875;1;4
10039c5c2e555f1511380825092d7092feef0eff;examples/src/main/java/org/apache/abdera/examples/appclient/Main.java;7;137;7;1;0;1;1.0;4;0
10039c5c2e555f1511380825092d7092feef0eff;examples/src/main/java/org/apache/abdera/examples/appclient/Services.java;2;247;1;1;0;1;1.0;1;0
10039c5c2e555f1511380825092d7092feef0eff;extensions/src/main/java/org/apache/abdera/ext/editor/Editor.java;3;493;2;1;0;1;1.0;0;0
10039c5c2e555f1511380825092d7092feef0eff;extensions/src/main/java/org/apache/abdera/ext/gdata/GoogleLoginAuthScheme.java;5;158;2;1;0;1;1.0;0;1
10039c5c2e555f1511380825092d7092feef0eff;extensions/src/main/java/org/apache/abdera/ext/wsse/WSSEAuthScheme.java;4;129;2;1;0;1;1.0;1;0
10039c5c2e555f1511380825092d7092feef0eff;security/src/test/java/org/apache/abdera/test/security/DSigThirdPartyVerifyTest.java;3;121;2;2;0;2;0.6666666666666666;0;0
e218b1e0370c886302136658e28f73a0f2dfbb01;client/src/main/java/org/apache/abdera/protocol/client/ResponseBase.java;3;202;3;2;0;2;0.6666666666666666;2;1
508dd11113dcfcd2c10de458d15dd5cfef1799c0;client/src/main/java/org/apache/abdera/protocol/client/AbderaClient.java;1;472;0;1;0;1;1.0;1;0
fc8db40d71950543bee642d9f24ffc5e752bec91;parser/src/main/java/org/apache/abdera/parser/stax/FOMContent.java;23;359;24;1;0;1;1.0;11;2
2f15ff265cf4f85babef41da480295a3348875b3;client/src/main/java/org/apache/abdera/protocol/client/cache/SimpleCacheKey.java;2;7;2;1;0;1;1.0;1;1
945768fec963f75eede9ff340e0aa0660c11860a;client/src/test/java/org/apache/abdera/test/client/cache/CacheTest.java;9;217;23;2;0;2;0.8888888888888888;2;5
ac299063ea194615bd4adc6e6e4b8d25be15fdc4;client/src/test/java/org/apache/abdera/test/client/TestSuite.java;0;0;0;0;0;0;0.0;0;0
a45b205f6f9cc21ed0abf782610c15ddc65889c5;core/src/main/java/org/apache/abdera/util/AbderaDataSource.java;3;101;29;1;0;1;1.0;0;1
27da10ba4f9e16056366e5c973bc4316186ef747;protocol/src/main/java/org/apache/abdera/protocol/util/EncodingUtil.java;12;112;20;1;0;1;1.0;2;2
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;parser/src/main/java/org/apache/abdera/parser/stax/FOMWriter.java;3;76;0;1;0;1;1.0;1;0
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;parser/src/main/java/org/apache/abdera/parser/stax/util/PrettyWriter.java;2;263;0;1;0;1;1.0;0;1
c41ac7331b11b982790fcbe59758d61faa1fe35a;extensions/src/main/java/org/apache/abdera/ext/json/JSONWriter.java;6;323;8;3;0;3;0.6666666666666666;2;1
b073834d9eef16080cfe302e4f1792afe980c1bd;client/src/main/java/org/apache/abdera/protocol/client/RequestOptions.java;21;459;26;2;1;1;0.9523809523809523;5;2
23edf4d9dced39d71cc1aa9de6b82e75f9b07432;core/src/main/java/org/apache/abdera/util/MimeTypeHelper.java;13;168;4;1;0;1;1.0;3;0
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;security/src/main/java/org/apache/abdera/security/AbderaSecurity.java;0;0;0;0;0;0;0.0;0;0
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;core/src/main/java/org/apache/abdera/util/AbderaConfiguration.java;0;0;0;0;0;0;0.0;0;0
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;server/src/main/java/org/apache/abdera/server/exceptions/GoneException.java;0;0;0;0;0;0;0.0;0;0
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;server/src/main/java/org/apache/abdera/server/exceptions/RequestException.java;0;0;0;0;0;0;0.0;0;0
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;server/src/main/java/org/apache/abdera/server/exceptions/NotModifiedException.java;0;0;0;0;0;0;0.0;0;0
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;server/src/main/java/org/apache/abdera/server/exceptions/ExistenceException.java;0;0;0;0;0;0;0.0;0;0
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;core/src/main/java/org/apache/abdera/Abdera.java;0;0;0;0;0;0;0.0;0;0
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;core/src/main/java/org/apache/abdera/util/ServiceUtil.java;6;192;7;2;0;2;0.6666666666666666;1;2
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;core/src/main/java/org/apache/abdera/util/filter/NonOpTextFilter.java;0;0;0;0;0;0;0.0;0;1
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;server/src/main/java/org/apache/abdera/server/exceptions/BadRequestException.java;0;0;0;0;0;0;0.0;0;1
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;parser/src/test/java/org/apache/abdera/test/parser/stax/FeedValidatorTest.java;8;2742;6;1;0;1;1.0;0;1
1b0b78dca265e2636e9352f08a104c04a7b6b4e7;parser/src/main/java/org/apache/abdera/parser/stax/FOMParserFactory.java;2;56;1;1;0;1;1.0;0;2
3b4cb505bfdb9045802bfa2f6c7dd5e9da7f160b;client/src/test/java/org/apache/abdera/test/client/JettyUtil.java;2;102;0;1;0;1;1.0;1;1
3b4cb505bfdb9045802bfa2f6c7dd5e9da7f160b;client/src/test/java/org/apache/abdera/test/client/JettyTest.java;2;63;1;1;0;1;1.0;0;2
c2dae7edb186d23b3ff48d77e9c2f9b5f4af79a8;core/src/main/java/org/apache/abdera/filter/ListParseFilter.java;0;0;0;0;0;0;0.0;0;0
c2dae7edb186d23b3ff48d77e9c2f9b5f4af79a8;core/src/main/java/org/apache/abdera/util/filter/AbstractListParseFilter.java;0;0;0;0;0;0;0.0;0;0
c2dae7edb186d23b3ff48d77e9c2f9b5f4af79a8;core/src/main/java/org/apache/abdera/util/filter/WhiteListParseFilter.java;1;1;1;1;0;1;1.0;1;2
c2dae7edb186d23b3ff48d77e9c2f9b5f4af79a8;core/src/main/java/org/apache/abdera/filter/ParseFilter.java;2;75;0;2;0;2;0.5;1;1
c2dae7edb186d23b3ff48d77e9c2f9b5f4af79a8;core/src/main/java/org/apache/abdera/util/filter/BlackListParseFilter.java;1;1;1;1;0;1;1.0;1;2
c2dae7edb186d23b3ff48d77e9c2f9b5f4af79a8;core/src/main/java/org/apache/abdera/util/filter/CompoundParseFilter.java;1;1;1;1;0;1;1.0;1;2
c2dae7edb186d23b3ff48d77e9c2f9b5f4af79a8;core/src/main/java/org/apache/abdera/filter/TextFilter.java;2;42;0;2;0;2;0.5;1;1
a3ab26508b410e9108a468bb1a1a44bac0681acd;core/src/main/java/org/apache/abdera/util/filter/NonOpParseFilter.java;0;0;0;0;0;0;0.0;0;0
a3ab26508b410e9108a468bb1a1a44bac0681acd;core/src/main/java/org/apache/abdera/util/filter/AbstractParseFilter.java;0;0;0;0;0;0;0.0;0;0
a3ab26508b410e9108a468bb1a1a44bac0681acd;core/src/main/java/org/apache/abdera/util/filter/SafeContentWhiteListParseFilter.java;2;3;0;1;0;1;1.0;1;3
